PATH,VALUE,LABEL
Results[].Vulnerabilities[].Overview,Buffer overflows in CDROM Confidence Test program (cdrom) allow local users to gain root privileges.,DESCRIPTION
Results[].Vulnerabilities[].Description,ifdhcpc-done script for configuring DHCP on Red Hat Linux 5 allows local users to append text to arbitrary files via a symlink attack on the dhcplog file.,DESCRIPTION
cves[].description,ndd in Solaris 2.6 allows local users to cause a denial of service by modifying certain TCP/IP parameters.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Attackers can cause a denial of service in Ascend MAX and Pipeline routers with a malformed packet to the discard port, which is used by the Java Configurator tool.",DESCRIPTION
cves[].description,"inetd in AIX 4.1.5 dynamically assigns a port N when starting ttdbserver (ToolTalk server), but also inadvertently listens on port N-1 without passing control to ttdbserver, which allows remote attackers to cause a denial of service via a large number of connections to port N-1, which are not properly closed by inetd.",DESCRIPTION
advisories.data.overview,IRIX cdplayer allows local users to create directories in arbitrary locations via a command line option.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Execute commands as root via buffer overflow in Tooltalk database server (rpc.ttdbserverd).,DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in SMTP HELO command in Sendmail allows a remote attacker to hide activities.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Nestea variation of teardrop IP fragmentation denial of service.,DESCRIPTION
cves[].summary,"An account on a router, firewall, or other network device has a guessable password.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"A configuration in a web browser such as Internet Explorer or Netscape Navigator allows execution of active content such as ActiveX, Java, Javascript, etc.",DESCRIPTION
Results[].Vulnerabilities[].Overview,HP OpenMail can be misconfigured to allow users to run arbitrary commands using malicious print requests.,DESCRIPTION
Results[].Vulnerabilities[].Description,"System Manager sysmgr GUI in SGI IRIX 6.4 and 6.3 allows remote attackers to execute commands by providing a trojan horse (1) runtask or (2) runexec descriptor file, which is used to execute a System Manager Task when the user's Mailcap entry supports the x-sgi-task or x-sgi-exec type.",DESCRIPTION
advisories.data.overview,"Directory traversal vulnerability in pfdispaly.cgi program (sometimes referred to as ""pfdisplay"") for SGI's Performer API Search Tool (performer_tools) allows remote attackers to read arbitrary files.",DESCRIPTION
data[].summary,Slackware Linux 3.4 pkgtool allows local attacker to read and write to arbitrary files via a symlink attack on the reply file.,DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in QuakeWorld 2.10 allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary commands via a long initial connect packet.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Inverse query buffer overflow in BIND 4.9 and BIND 8 Releases.,DESCRIPTION
cves[].summary,Denial of Service vulnerability in BIND 8 Releases via maliciously formatted DNS messages.,DESCRIPTION
Results[].Vulnerabilities[].Description,Denial of Service vulnerabilities in BIND 4.9 and BIND 8 Releases via CNAME record and zone transfer.,DESCRIPTION
data[].summary,Solaris rpcbind can be exploited to overwrite arbitrary files and gain root access.,DESCRIPTION
cves[].description,Buffer overflow in Apple AppleShare Mail Server 5.0.3 on MacOS 8.1 and earlier allows a remote attacker to cause a denial of service (crash) via a long HELO command.,DESCRIPTION
artifacts[].issues[].description,Vulnerabilities in (1) ipxchk and (2) ipxlink in NetWare Client 1.0 on IRIX 6.3 and 6.4 allows local users to gain root access via a modified IFS environmental variable.,DESCRIPTION
Results[].Vulnerabilities[].Description,"Buffer overflow in Korn Shell (ksh) suid_exec program on IRIX 6.x and earlier, and possibly other operating systems, allows local users to gain root privileges.",DESCRIPTION
cves[].summary,"(1) ipxchk and (2) ipxlink in SGI OS2 IRIX 6.3 does not properly clear the IFS environmental variable before executing system calls, which allows local users to execute arbitrary commands.",DESCRIPTION
advisories.data.overview,"Buffer overflows in Quake 1.9 client allows remote malicious servers to execute arbitrary commands via long (1) precache paths, (2) server name, (3) server address, or (4) argument to the map console command.",DESCRIPTION
cves[].summary,Network Flight Recorder (NFR) 1.5 and 1.6 allows remote attackers to cause a denial of service in nfrd (crash) via a TCP packet with a null header and data field.,DESCRIPTION
data[].summary,Stalker Internet Mail Server 1.6 allows a remote attacker to cause a denial of service (crash) via a long HELO command.,DESCRIPTION
cves[].summary,"named in ISC BIND 4.9 and 8.1 allows local users to destroy files via a symlink attack on (1) named_dump.db when root kills the process with a SIGINT, or (2) named.stats when SIGIOT is used.",DESCRIPTION
cves[].description,Buffer overflow in Eudora Internet Mail Server (EIMS) 2.01 and earlier on MacOS systems allows remote attackers to cause a denial of service via a long USER command to port 106.,DESCRIPTION
Results[].Vulnerabilities[].Overview,suidexec in suidmanager 0.18 on Debian 2.0 allows local users to gain root privileges by specifying a malicious program on the command line.,DESCRIPTION
advisories.data.overview,Solaris ufsrestore buffer overflow.,DESCRIPTION
cves[].summary,Solaris rpc.mountd generates error messages that allow a remote attacker to determine what files are on the server.,DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in kppp in KDE allows local users to gain root access via a long -c (account_name) command line argument.,DESCRIPTION
Results[].Vulnerabilities[].Description,The printers program in IRIX has a buffer overflow that gives root access to local users.,DESCRIPTION
cves[].description,FreeBSD T/TCP Extensions for Transactions can be subjected to spoofing attacks.,DESCRIPTION
cves[].description,SGI IRIX buffer overflow in xterm and Xaw allows root access.,DESCRIPTION
artifacts[].issues[].description,"Solaris 2.6 HW3/98 installs admintool with world-writable permissions, which allows local users to gain privileges by replacing it with a Trojan horse program.",DESCRIPTION
cves[].summary,Vulnerability in Advanced File System Utility (advfs) in Digital UNIX 4.0 through 4.0d allows local users to gain privileges.,DESCRIPTION
Results[].Vulnerabilities[].Description,"Windows NT 3.51 and 4.0 running WINS (Windows Internet Name Service) allows remote attackers to cause a denial of service (resource exhaustion) via a flood of malformed packets, which causes the server to slow down and fill the event logs with error messages.",DESCRIPTION
artifacts[].issues[].description,The Motorola CableRouter allows any remote user to connect to and configure the router on port 1024.,DESCRIPTION
data[].summary,A memory leak in a Motorola CableRouter allows remote attackers to conduct a denial of service via a large number of telnet connections.,DESCRIPTION
advisories.data.overview,"Check Point Firewall-1 does not properly handle certain restricted keywords (e.g., Mail, auth, time) in user-defined objects, which could produce a rule with a default ""ANY"" address and result in access to more systems than intended by the administrator.",DESCRIPTION
data[].summary,"US Robotics/3Com Total Control Chassis with Frame Relay between 3.6.22 and 3.7.24 does not properly enforce access filters when the ""set host prompt"" setting is made for a port, which allows attackers to bypass restrictions by providing the hostname twice at the ""host: "" prompt.",DESCRIPTION
data[].summary,Buffer overflows in Sun libnsl allow root access.,DESCRIPTION
artifacts[].issues[].description,"Vulnerability in man.sh CGI script, included in May 1998 issue of SysAdmin Magazine, allows remote attackers to execute arbitrary commands.",DESCRIPTION
cves[].summary,Buffer overflow in kscreensaver in KDE klock allows local users to gain root privileges via a long HOME environmental variable.,DESCRIPTION
data[].summary,Buffer overflow in BNU UUCP daemon (uucpd) through long hostnames.,DESCRIPTION
data[].summary,Vulnerability in (1) diskalign and (2) diskperf in IRIX 6.4 patches 2291 and 2848 allow a local user to create root-owned files leading to a root compromise.,DESCRIPTION
data[].summary,"Vulnerability in (1) diskperf and (2) diskalign in IRIX 6.4 allows local attacker to create arbitrary root owned files, leading to root privileges.",DESCRIPTION
Results[].Vulnerabilities[].Description,xosview 1.5.1 in Red Hat 5.1 allows local users to gain root access via a long HOME environmental variable.,DESCRIPTION
data[].summary,"In IIS, remote attackers can obtain source code for ASP files by appending ""::$DATA"" to the URL.",DESCRIPTION
artifacts[].issues[].description,SGI mediad program allows local users to gain root access.,DESCRIPTION
cves[].description,A Unix account has a guessable password.,DESCRIPTION
data[].summary,"An account on a router, firewall, or other network device has a default, null, blank, or missing password.",DESCRIPTION
cves[].summary,"Micah Software Full Armor Network Configurator and Zero Administration allow local users with physical access to bypass the desktop protection by (1) using <CTRL><ALT><DEL> and kill the process using the task manager, (2) booting the system from a separate disk, or (3) interrupting certain processes that execute while the system is booting.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Compaq/Microcom 6000 Access Integrator does not cause a session timeout after prompting for a username or password, which allows remote attackers to cause a denial of service by connecting to the integrator without providing a username or password.",DESCRIPTION
advisories.data.overview,"Compaq/Microcom 6000 Access Integrator does not disconnect a client after a certain number of failed login attempts, which allows remote attackers to guess usernames or passwords via a brute force attack.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Buffer overflow in NIS+, in Sun's rpc.nisd program.",DESCRIPTION
artifacts[].issues[].description,Sun's ftpd daemon can be subjected to a denial of service.,DESCRIPTION
artifacts[].issues[].description,Sambar Server 4.1 beta allows remote attackers to obtain sensitive information about the server via an HTTP request for the dumpenv.pl script.,DESCRIPTION
advisories.data.overview,"Macromedia Dreamweaver uses weak encryption to store FTP passwords, which could allow local users to easily decrypt the passwords of other users.",DESCRIPTION
Results[].Vulnerabilities[].Overview,(1) acledit and (2) aclput in AIX 4.3 allow local users to create or modify files via a symlink attack.,DESCRIPTION
data[].summary,"Cheyenne InocuLAN Anti-Virus Server in Inoculan 4.0 before Service Pack 2 creates an update directory with ""EVERYONE FULL CONTROL"" permissions, which allows local users to cause Inoculan's antivirus update feature to install a Trojan horse dll.",DESCRIPTION
advisories.data.overview,"SSH 1.2.25, 1.2.23, and other versions, when used in in CBC (Cipher Block Chaining) or CFB (Cipher Feedback 64 bits) modes, allows remote attackers to insert arbitrary data into an existing stream between an SSH client and server by using a known plaintext attack and computing a valid CRC-32 checksum for the packet, aka the ""SSH insertion attack.""",DESCRIPTION
cves[].description,FreeBSD allows local users to conduct a denial of service by creating a hard link from a device special file to a file on an NFS file system.,DESCRIPTION
cves[].summary,"Bug in AMD K6 processor on Linux 2.0.x and 2.1.x kernels allows local users to cause a denial of service (crash) via a particular sequence of instructions, possibly related to accessing addresses outside of segments.",DESCRIPTION
cves[].description,The textcounter.pl by Matt Wright allows remote attackers to execute arbitrary commands via shell metacharacters.,DESCRIPTION
data[].summary,Information from SSL-encrypted sessions via PKCS #1.,DESCRIPTION
advisories.data.overview,"COPS 1.04 allows local users to overwrite or create arbitrary files via a symlink attack on temporary files in (1) res_diff, (2) ca.src, and (3) mail.chk.",DESCRIPTION
cves[].summary,rex.satan in SATAN 1.1.1 allows local users to overwrite arbitrary files via a symlink attack on the /tmp/rex.$$ file.,DESCRIPTION
advisories.data.overview,"Tiger 2.2.3 allows local users to overwrite arbitrary files via a symlink attack on various temporary files in Tiger's default working directory, as defined by the WORKDIR variable.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"NIS finger allows an attacker to conduct a denial of service via a large number of finger requests, resulting in a large number of NIS queries.",DESCRIPTION
Results[].Vulnerabilities[].Description,"Microsoft SQL Server 6.5 uses weak encryption for the password for the SQLExecutiveCmdExec account and stores it in an accessible portion of the registry, which could allow local users to gain privileges by reading and decrypting the CmdExecAccount value.",DESCRIPTION
data[].summary,"Livingston Portmaster routers running ComOS use the same initial sequence number (ISN) for TCP connections, which allows remote attackers to conduct spoofing and hijack TCP sessions.",DESCRIPTION
artifacts[].issues[].description,"Linux 2.0.34 does not properly prevent users from sending SIGIO signals to arbitrary processes, which allows local users to cause a denial of service by sending SIGIO to processes that do not catch it.",DESCRIPTION
artifacts[].issues[].description,disk_bandwidth on SGI IRIX 6.4 S2MP for Origin/Onyx2 allows local users to gain root access using relative pathnames.,DESCRIPTION
artifacts[].issues[].description,ioconfig on SGI IRIX 6.4 S2MP for Origin/Onyx2 allows local users to gain root access using relative pathnames.,DESCRIPTION
Results[].Vulnerabilities[].Description,Denial of service in WinGate proxy through a buffer overflow in POP3.,DESCRIPTION
Results[].Vulnerabilities[].Description,StarTech (1) POP3 proxy server and (2) telnet server allows remote attackers to cause a denial of service via a long USER command.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"The at program in IRIX 6.2 and NetBSD 1.3.2 and earlier allows local users to read portions of arbitrary files by submitting the file to at with the -f argument, which generates error messages that at sends to the user via e-mail.",DESCRIPTION
advisories.data.overview,"Buffer overflow in the lex routines of nslookup for AIX 4.3 may allow attackers to cause a core dump and possibly execute arbitrary code via ""long input strings.""",DESCRIPTION
advisories.data.overview,ePerl 2.2.12 allows remote attackers to read arbitrary files and possibly execute certain commands by specifying a full pathname of the target file as an argument to bar.phtml.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Ray Chan WWW Authorization Gateway 0.1 CGI program allows remote attackers to execute arbitrary commands via shell metacharacters in the ""user"" parameter.",DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in SLmail 3.x allows attackers to execute commands using a large FROM line.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in libsocks5 library of Socks 5 (socks5) 1.0r5 allows local users to gain privileges via long environmental variables.,DESCRIPTION
Results[].Vulnerabilities[].Description,"KMail in KDE 1.0 provides a PGP passphrase as a command line argument to other programs, which could allow local users to obtain the passphrase and compromise the PGP keys of other users by viewing the arguments via programs that list process information, such as ps.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"login in Slackware Linux 3.2 through 3.5 does not properly check for an error when the /etc/group file is missing, which prevents it from dropping privileges, causing it to assign root privileges to any local user who logs on to the server.",DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in POP servers based on BSD/Qualcomm's qpopper allows remote attackers to gain root access using a long PASS command.,DESCRIPTION
Results[].Vulnerabilities[].Description,libnsl in Solaris allowed an attacker to perform a denial of service of rpcbind.,DESCRIPTION
advisories.data.overview,cmdtool in OpenWindows 3.0 and XView 3.0 in SunOS 4.1.4 and earlier allows attackers with physical access to the system to display unechoed characters (such as those from password prompts) via the L2/AGAIN key.,DESCRIPTION
Results[].Vulnerabilities[].Description,HP JetAdmin D.01.09 on Solaris allows local users to change the permissions of arbitrary files via a symlink attack on the /tmp/jetadmin.log file.,DESCRIPTION
cves[].description,"By design, the ""established"" command on the Cisco PIX firewall allows connections from one host to arbitrary ports of a target host if an alternative conduit has already been allowed, which can cause administrators to configure less restrictive access controls than intended if they do not understand this functionality.",DESCRIPTION
cves[].description,Solaris SUNWadmap can be exploited to obtain root access.,DESCRIPTION
Results[].Vulnerabilities[].Description,Buffer overflow in CSM Proxy 4.1 allows remote attackers to cause a denial of service (crash) via a long string to the FTP port.,DESCRIPTION
artifacts[].issues[].description,"Power management (Powermanagement) on Solaris 2.4 through 2.6 does not start the xlock process until after the sys-suspend has completed, which allows an attacker with physical access to input characters to the last active application from the keyboard for a short period after the system is restoring, which could lead to increased privileges.",DESCRIPTION
data[].summary,Vulnerability in loginout in Digital OpenVMS 7.1 and earlier allows unauthorized access when external authentication is enabled.,DESCRIPTION
Results[].Vulnerabilities[].Description,Arbitrary command execution via IMAP buffer overflow in authenticate command.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Vintra SMTP MailServer allows remote attackers to cause a denial of service via a malformed ""EXPN *@"" command.",DESCRIPTION
cves[].description,"NBase switches NH2012, NH2012R, NH2015, and NH2048 have a back door password that cannot be disabled, which allows remote attackers to modify the switch's configuration.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"NBase switches NH208 and NH215 run a TFTP server which allows remote attackers to send software updates to modify the switch or cause a denial of service (crash) by guessing the target filenames, which have default names.",DESCRIPTION
cves[].summary,Buffer overflow in ping CGI program in Xylogics Annex terminal service allows remote attackers to cause a denial of service via a long query parameter.,DESCRIPTION
artifacts[].issues[].description,Mutt mail client allows a remote attacker to execute commands via shell metacharacters.,DESCRIPTION
cves[].description,Internet Explorer 4.0 allows remote attackers to cause a denial of service (crash) via HTML code that contains a long CLASSID parameter in an OBJECT tag.,DESCRIPTION
cves[].summary,"dumpreg in Red Hat Linux 5.1 opens /dev/mem with O_RDWR access, which allows local users to cause a denial of service (crash) by redirecting fd 1 (stdout) to the kernel.",DESCRIPTION
Results[].Vulnerabilities[].Description,"Eudora and Eudora Light before 3.05 allows remote attackers to cause a crash and corrupt the user's mailbox via an e-mail message with certain dates, such as (1) dates before 1970, which cause a Divide By Zero error, or (2) dates that are 100 years after the current date, which causes a segmentation fault.",DESCRIPTION
cves[].summary,"Vulnerability in Predictive on HP-UX 11.0 and earlier, and MPE/iX 5.5 and earlier, allows attackers to compromise data transfer for Predictive messages (using e-mail or modem) between customer and Response Center Predictive systems.",DESCRIPTION
advisories.data.overview,Netscape Enterprise servers may list files through the PageServices query.,DESCRIPTION
artifacts[].issues[].description,"The WINS server in Microsoft Windows NT 4.0 before SP4 allows remote attackers to cause a denial of service (process termination) via invalid UDP frames to port 137 (NETBIOS Name Service), as demonstrated via a flood of random packets.",DESCRIPTION
advisories.data.overview,"HP OpenView Omniback allows remote execution of commands as root via spoofing, and local users can gain root access via a symlink attack.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Buffer overflow in the libauth library in Solaris allows local users to gain additional privileges, possibly root access.",DESCRIPTION
Results[].Vulnerabilities[].Overview,NT users can gain debug-level access on a system process using the Sechole exploit.,DESCRIPTION
advisories.data.overview,An SNMP community name is guessable.,DESCRIPTION
data[].summary,The chpass command in OpenBSD allows a local user to gain root access through file descriptor leakage.,DESCRIPTION
cves[].description,Hylafax faxsurvey CGI script on Linux allows remote attackers to execute arbitrary commands via shell metacharacters in the query string.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Apache WWW server 1.3.1 and earlier allows remote attackers to cause a denial of service (resource exhaustion) via a large number of MIME headers with the same name, aka the ""sioux"" vulnerability.",DESCRIPTION
cves[].summary,"Attackers can crash a Cisco IOS router or device, provided they can get to an interactive prompt (such as a login).  This applies to some IOS 9.x, 10.x, and 11.x releases.",DESCRIPTION
artifacts[].issues[].description,Opera 3.2.1 allows remote attackers to cause a denial of service (application crash) via a URL that contains an extra / in the http:// tag.,DESCRIPTION
Results[].Vulnerabilities[].Description,Cisco PIX firewall and CBAC IP fragmentation attack results in a denial of service.,DESCRIPTION
data[].summary,AnswerBook2 (AB2) web server dwhttpd 3.1a4 allows remote attackers to cause a denial of service (resource exhaustion) via an HTTP POST request with a large content-length.,DESCRIPTION
cves[].summary,"Format string vulnerability in AnswerBook2 (AB2) web server dwhttpd 3.1a4 allows remote attackers to cause a denial of service and possibly execute arbitrary commands via encoded % characters in an HTTP request, which is improperly logged.",DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in mscreen on SCO OpenServer 5.0 and SCO UNIX 3.2v4 allows a local user to gain root access via (1) a long TERM environmental variable and (2) a long entry in the .mscreenrc file.,DESCRIPTION
cves[].summary,Multiple buffer overflows in how dtmail handles attachments allows a remote attacker to execute commands.,DESCRIPTION
cves[].summary,Cisco PIX firewall manager (PFM) on Windows NT allows attackers to connect to port 8080 on the PFM server and retrieve any file whose name and location is known.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"The ""established"" keyword in some Cisco IOS software allowed an attacker to bypass filtering.",DESCRIPTION
advisories.data.overview,SunOS/Solaris FTP clients can be forced to execute arbitrary commands from a malicious FTP server.,DESCRIPTION
Results[].Vulnerabilities[].Description,SSH 1.2.25 on HP-UX allows access to new user accounts.,DESCRIPTION
data[].summary,ROUTERmate has a default SNMP community name which allows remote attackers to modify its configuration.,DESCRIPTION
cves[].description,Buffer overflow in web administration feature of Kolban Webcam32 4.8.3 and earlier allows remote attackers to execute arbitrary commands via a long URL.,DESCRIPTION
cves[].summary,Denial of service in HP-UX SharedX recserv program.,DESCRIPTION
Results[].Vulnerabilities[].Overview,wwwboard allows a remote attacker to delete message board articles via a malformed argument.,DESCRIPTION
cves[].summary,"Internet Explorer 4.0 and 4.01 allow a remote attacker to read files via IE's cross frame security, aka the ""Cross Frame Navigate"" vulnerability.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Buffer overflow in bash 2.0.0, 1.4.17, and other versions allows local attackers to gain privileges by creating an extremely large directory name, which is inserted into the password prompt via the \w option in the PS1 environmental variable when another user changes into that directory.",DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in Sun's ping program can give root access to local users.,DESCRIPTION
artifacts[].issues[].description,iChat ROOMS Webserver allows remote attackers to read arbitrary files via a .. (dot dot) attack.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"The installation of Novell Netware NDS 5.99 provides an unauthenticated client with Read access for the tree, which allows remote attackers to access sensitive information such as users, groups, and readable objects via CX.EXE and NLIST.EXE.",DESCRIPTION
cves[].summary,"SMTP server in SLmail 3.1 and earlier allows remote attackers to cause a denial of service via malformed commands whose arguments begin with a ""("" (parenthesis) character, such as (1) SEND, (2) VRFY, (3) EXPN, (4) MAIL FROM, (5) RCPT TO.",DESCRIPTION
cves[].description,"The default configuration of FLEXlm license manager 6.0d, and possibly other versions, allows remote attackers to shut down the server via the lmdown command.",DESCRIPTION
artifacts[].issues[].description,"Various modems that do not implement a guard time, or are configured with a guard time of 0, can allow remote attackers to execute arbitrary modem commands such as ATH, ATH0, etc., via a ""+++"" sequence that appears in ICMP packets, the subject of an e-mail message, IRC commands, and others.",DESCRIPTION
cves[].description,"The Windows NT RPC service allows remote attackers to conduct a denial of service using spoofed malformed RPC packets which generate an error message that is sent to the spoofed host, potentially setting up a loop, aka Snork.",DESCRIPTION
artifacts[].issues[].description,Vulnerability in On-Line Customer Registration software for IRIX 6.2 through 6.4 allows local users to gain root privileges.,DESCRIPTION
artifacts[].issues[].description,"In Solaris, an SNMP subagent has a default community string that allows remote attackers to execute arbitrary commands as root, or modify system parameters.",DESCRIPTION
Results[].Vulnerabilities[].Description,A Windows NT domain user or administrator account has a guessable password.,DESCRIPTION
advisories.data.overview,"A Windows NT domain user or administrator account has a default, null, blank, or missing password.",DESCRIPTION
data[].summary,The Windows NT guest account is enabled.,DESCRIPTION
Results[].Vulnerabilities[].Overview,"Internet Explorer 4.01 allows remote attackers to read arbitrary files by pasting a file name into the file upload control, aka untrusted scripted paste.",DESCRIPTION
Results[].Vulnerabilities[].Overview,A malicious Palace server can force a client to execute arbitrary programs.,DESCRIPTION
advisories.data.overview,"IBM/Tivoli OPC Tracker Agent version 2 release 1 creates files, directories, and IPC message queues with insecure permissions (world-readable and world-writable), which could allow local users to disrupt operations and possibly gain privileges by modifying or deleting files.",DESCRIPTION
cves[].summary,"IBM/Tivoli OPC Tracker Agent version 2 release 1 allows remote attackers to cause a denial of service (resource exhaustion) via malformed data to the localtracker client port (5011), which prevents the connection from being closed properly.",DESCRIPTION
Results[].Vulnerabilities[].Description,"TCP/IP implementation in Microsoft Windows 95, Windows NT 4.0, and possibly others, allows remote attackers to reset connections by forcing a reset (RST) via a PSH ACK or other means, obtaining the target's last sequence number from the resulting packet, then spoofing a reset to the target.",DESCRIPTION
cves[].summary,Buffer overflow in SCO mscreen allows local users to gain root privileges via a long terminal entry (TERM) in the .mscreenrc file.,DESCRIPTION
artifacts[].issues[].description,Buffer overflow in dbadmin CGI program 1.0.1 on Linux allows remote attackers to execute arbitrary commands.,DESCRIPTION
Results[].Vulnerabilities[].Description,"Buffer overflow in NFS mountd gives root access to remote attackers, mostly in Linux systems.",DESCRIPTION
cves[].description,TCP RST denial of service in FreeBSD.,DESCRIPTION
artifacts[].issues[].description,IRIX and AIX automountd services (autofsd) allow remote users to execute root commands.,DESCRIPTION
data[].summary,Routed allows attackers to append data to files.,DESCRIPTION
data[].summary,AIX infod allows local users to gain root access through an X display.,DESCRIPTION
cves[].summary,A hidden SNMP community string in HP OpenView allows remote attackers to modify MIB tables and obtain sensitive information.,DESCRIPTION
cves[].description,BMC PATROL Agent before 3.2.07 allows local users to gain root privileges via a symlink attack on a temporary file.,DESCRIPTION
advisories.data.overview,IP fragmentation denial of service in FreeBSD allows a remote attacker to cause a crash.,DESCRIPTION
artifacts[].issues[].description,"NukeNabber allows remote attackers to cause a denial of service by connecting to the NukeNabber port (1080) without sending any data, which causes the CPU usage to rise to 100% from the report.exe program that is executed upon the connection.",DESCRIPTION
data[].summary,Buffer overflow in ssh 1.2.26 client with Kerberos V enabled could allow remote attackers to cause a denial of service or execute arbitrary commands via a long DNS hostname that is not properly handled during TGT ticket passing.,DESCRIPTION
Results[].Vulnerabilities[].Overview,HAMcards Postcard CGI script 1.0 allows remote attackers to execute arbitrary commands via shell metacharacters in the recipient email address.,DESCRIPTION
Results[].Vulnerabilities[].Description,LakeWeb Filemail CGI script allows remote attackers to execute arbitrary commands via shell metacharacters in the recipient email address.,DESCRIPTION
artifacts[].issues[].description,LakeWeb Mail List CGI script allows remote attackers to execute arbitrary commands via shell metacharacters in the recipient email address.,DESCRIPTION
cves[].description,"ICQ 98 beta on Windows NT leaks the internal IP address of a client in the TCP data segment of an ICQ packet instead of the public address (e.g. through NAT), which provides remote attackers with potentially sensitive information about the client or the internal network configuration.",DESCRIPTION
Results[].Vulnerabilities[].Description,"CDE screen lock program (screenlock) on Solaris 2.6 does not properly lock an unprivileged user's console session when the host is an NIS+ client, which allows others with physical access to login with any string.",DESCRIPTION
Results[].Vulnerabilities[].Description,"The installation of 1ArcServe Backup and Inoculan AV client modules for Exchange create a log file, exchverify.log, which contains usernames and passwords in plaintext.",DESCRIPTION
artifacts[].issues[].description,Vacation program allows command execution by remote users through a sendmail command.,DESCRIPTION
cves[].summary,KDE klock allows local users to kill arbitrary processes by specifying an arbitrary PID in the .kss.pid file.,DESCRIPTION
artifacts[].issues[].description,KDE allows local users to execute arbitrary commands by setting the KDEDIR environmental variable to modify the search path that KDE uses to locate its executables.,DESCRIPTION
cves[].description,KDE kppp allows local users to create a directory in an arbitrary location via the HOME environmental variable.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Buffer overflow in kppp in KDE allows local users to gain root access via a long PATH environmental variable.,DESCRIPTION
Results[].Vulnerabilities[].Overview,Rejected reason: DO NOT USE THIS CANDIDATE NUMBER.  ConsultIDs: CVE-1999-1107.  Reason: This candidate is a duplicate of CVE-1999-1107.  Notes: All CVE users should reference CVE-1999-1107 instead of this candidate.  All references and descriptions in this candidate have been removed to prevent accidental usage,DESCRIPTION
advisories.data.overview,"Samba 1.9.18 inadvertently includes a prototype application, wsmbconf, which is installed with incorrect permissions including the setgid bit, which allows local users to read and write files and possibly gain privileges via bugs in the program.",DESCRIPTION
artifacts[].issues[].description,"The installation of the fsp package 2.71-10 in Debian GNU/Linux 2.0 adds the anonymous FTP user without notifying the administrator, which could automatically enable anonymous FTP on some servers such as wu-ftp.",DESCRIPTION
Results[].Vulnerabilities[].Overview,"Excite for Web Servers (EWS) 1.1 installs the Architext.conf authentication file with world-writeable permissions, which allows local users to gain access to Excite accounts by modifying the file.",DESCRIPTION
data[].summary,Excite for Web Servers (EWS) 1.1 allows local users to gain privileges by obtaining the encrypted password from the world-readable Architext.conf authentication file and replaying the encrypted password in an HTTP request to AT-generated.cgi or AT-admin.cgi.,DESCRIPTION
advisories.data.overview,"Excite for Web Servers (EWS) 1.1 records the first two characters of a plaintext password in the beginning of the encrypted password, which makes it easier for an attacker to guess passwords via a brute force or dictionary attack.",DESCRIPTION
cves[].description,Buffer overflow in Solaris kcms_configure command allows local users to gain root access.,DESCRIPTION
cves[].summary,Buffer overflow in NetMeeting allows denial of service and remote command execution.,DESCRIPTION
Results[].Vulnerabilities[].Description,Linux PAM modules allow local users to gain root access using temporary files.,DESCRIPTION
Results[].Vulnerabilities[].Description,The LDAP bind function in Exchange 5.5 has a buffer overflow that allows a remote attacker to conduct a denial of service or execute commands.,DESCRIPTION
Results[].Vulnerabilities[].Description,Remote attackers can perform a denial of service using IRIX fcagent.,DESCRIPTION
data[].summary,Denial of service in HP-UX sendmail 8.8.6 related to accepting connections.,DESCRIPTION
Results[].Vulnerabilities[].Description,"Internet Explorer 3.x to 4.01 allows a remote attacker to insert malicious content into a frame of another web site, aka frame spoofing.",DESCRIPTION
data[].summary,UnixWare uidadmin allows local users to modify arbitrary files via a symlink attack.,DESCRIPTION
Results[].Vulnerabilities[].Overview,BNBSurvey survey.cgi program allows remote attackers to execute commands via shell metacharacters.,DESCRIPTION
